GBX,"Greenbrier Companies, Inc. (The)",1042647333,Capital Goods,Railroads,NYSE
GD,General Dynamics Corporation,48882971719,Capital Goods,Marine Transportation,NYSE
GFF,Griffon Corporation,864180240,Capital Goods,Building Products,NYSE
GGB,Gerdau S.A.,6604286163,Capital Goods,Steel/Iron Ore,NYSE
GGG,Graco Inc.,8196068917,Capital Goods,Fluid Controls,NYSE
GM,General Motors Company,52291668155,Capital Goods,Auto Manufacturing,NYSE
GPC,Genuine Parts Company,16350079993,Capital Goods,Automotive Aftermarket,NYSE
GRC,Gorman-Rupp Company (The),886412507.3,Capital Goods,Fluid Controls,NYSE
GTX,Garrett Motion Inc.,1090312022,Capital Goods,Auto Parts:O.E.M.,NYSE
HCHC,"HC2 Holdings, Inc.",110180995.8,Capital Goods,Metal Fabrications,NYSE
HEI,Heico Corporation,12614629951,Capital Goods,Aerospace,NYSE
HII,"Huntington Ingalls Industries, Inc.",8631304914,Capital Goods,Marine Transportation,NYSE
HMC,"Honda Motor Company, Ltd.",47826682373,Capital Goods,Auto Manufacturing,NYSE
HON,Honeywell International Inc.,1.15753E+11,Capital Goods,Auto Parts:O.E.M.,NYSE
HOV,Hovnanian Enterprises Inc,65152837.51,Capital Goods,Homebuilding,NYSE
HRS,Harris Corporation,18839532784,Capital Goods,Industrial Machinery/Components,NYSE
HSC,Harsco Corporation,1614319278,Capital Goods,Metal Fabrications,NYSE
HUBB,Hubbell Inc,6430534114,Capital Goods,Electrical Products,NYSE
HY,"Hyster-Yale Materials Handling, Inc.",796685231.2,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
HZN,Horizon Global Corporation,48898879.52,Capital Goods,Auto Parts:O.E.M.,NYSE
IEX,IDEX Corporation,11500977767,Capital Goods,Fluid Controls,NYSE
IR,Ingersoll-Rand plc (Ireland),26142103716,Capital Goods,Auto Parts:O.E.M.,NYSE
ITT,ITT Inc.,5069200000,Capital Goods,Fluid Controls,NYSE
JHX,James Hardie Industries plc.,5691936560,Capital Goods,Building Materials,NYSE
KBH,KB Home,2101706991,Capital Goods,Homebuilding,NYSE
KEM,Kemet Corporation,980642199.6,Capital Goods,Electrical Products,NYSE
KEYS,Keysight Technologies Inc.,16392616646,Capital Goods,Industrial Machinery/Components,NYSE
KMT,Kennametal Inc.,3022085351,Capital Goods,Industrial Machinery/Components,NYSE
LCII,LCI Industries ,1909988028,Capital Goods,Auto Parts:O.E.M.,NYSE
LDL,"Lydall, Inc.",410653153.6,Capital Goods,Auto Parts:O.E.M.,NYSE
LEA,Lear Corporation,8483967512,Capital Goods,Auto Parts:O.E.M.,NYSE
LII,"Lennox International, Inc.",10542157329,Capital Goods,Industrial Machinery/Components,NYSE
LMT,Lockheed Martin Corporation,84887555630,Capital Goods,Military/Government/Technical,NYSE
LNN,Lindsay Corporation,1044009752,Capital Goods,Industrial Machinery/Components,NYSE
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,1305240000,Capital Goods,Building Materials,NYSE
LPL,"LG Display Co., Ltd.",6190211610,Capital Goods,Industrial Machinery/Components,NYSE
MDC,"M.D.C. Holdings, Inc.",1782502651,Capital Goods,Homebuilding,NYSE
MDR,"McDermott International, Inc.",1351036519,Capital Goods,Metal Fabrications,NYSE
MEI,"Methode Electronics, Inc.",1064484479,Capital Goods,Electrical Products,NYSE
MGA,"Magna International, Inc.",15836909205,Capital Goods,Auto Parts:O.E.M.,NYSE
MHO,"M/I Homes, Inc.",732617112.5,Capital Goods,Homebuilding,NYSE
MLI,"Mueller Industries, Inc.",1774605061,Capital Goods,Metal Fabrications,NYSE
MLR,"Miller Industries, Inc.",351693146.7,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
MOD,Modine Manufacturing Company,702216199.3,Capital Goods,Auto Parts:O.E.M.,NYSE
MPX,Marine Products Corporation,460605787.9,Capital Goods,Marine Transportation,NYSE
MRC,MRC Global Inc.,1477205276,Capital Goods,Industrial Machinery/Components,NYSE
MSM,"MSC Industrial Direct Company, Inc.",4577198860,Capital Goods,Industrial Machinery/Components,NYSE
MTD,"Mettler-Toledo International, Inc.",17957943408,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE
MTH,Meritage Corporation,1711824825,Capital Goods,Homebuilding,NYSE
MTOR,"Meritor, Inc.",1696896472,Capital Goods,Auto Parts:O.E.M.,NYSE
MTRN,Materion Corporation,1159296465,Capital Goods,Industrial Specialties,NYSE
MTW,"Manitowoc Company, Inc. (The)",584247921.2,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
MWA,Mueller Water Products Inc,1588443099,Capital Goods,Metal Fabrications,NYSE
NAV,Navistar International Corporation,3199814907,Capital Goods,Auto Manufacturing,NYSE
NCS,"NCI Building Systems, Inc.",772931291.4,Capital Goods,Metal Fabrications,NYSE
NIO,NIO Inc.,5232651235,Capital Goods,Auto Manufacturing,NYSE
NOC,Northrop Grumman Corporation,45761231887,Capital Goods,Industrial Machinery/Components,NYSE
NPK,"National Presto Industries, Inc.",757796776.8,Capital Goods,Ordnance And Accessories,NYSE
NVR,"NVR, Inc.",10036514973,Capital Goods,Homebuilding,NYSE
NWHM,New Home Company Inc. (The),94757277.16,Capital Goods,Homebuilding,NYSE
NX,Quanex Building Products Corporation,529018285.8,Capital Goods,Metal Fabrications,NYSE
OC,Owens Corning Inc,5163362574,Capital Goods,Industrial Machinery/Components,NYSE
OSK,Oshkosh Corporation,5262606618,Capital Goods,Auto Manufacturing,NYSE
PGTI,"PGT Innovations, Inc.",804443220.6,Capital Goods,Building Products,NYSE
PH,Parker-Hannifin Corporation,22201682225,Capital Goods,Metal Fabrications,NYSE
PHM,"PulteGroup, Inc.",7758382712,Capital Goods,Homebuilding,NYSE
PII,Polaris Industries Inc.,5152886759,Capital Goods,Industrial Specialties,NYSE
PKI,"PerkinElmer, Inc.",10683708019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE
PLOW,"Douglas Dynamics, Inc.",864226727.4,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
PRLB,"Proto Labs, Inc.",2836949197,Capital Goods,Metal Fabrications,NYSE
PWR,"Quanta Services, Inc.",5334791027,Capital Goods,Engineering & Construction,NYSE
RACE,Ferrari N.V.,32702530314,Capital Goods,Auto Manufacturing,NYSE
REVG,"REV Group, Inc.",687731952.5,Capital Goods,Auto Manufacturing,NYSE
REZI,"Resideo Technologies, Inc.",2366616605,Capital Goods,Wholesale Distributors,NYSE
RGR,"Sturm, Ruger & Company, Inc.",925623160,Capital Goods,Ordnance And Accessories,NYSE
ROK,"Rockwell Automation, Inc.",20975184274,Capital Goods,Industrial Machinery/Components,NYSE
ROP,"Roper Technologies, Inc.",35430753211,Capital Goods,Industrial Machinery/Components,NYSE
RTEC,"Rudolph Technologies, Inc.",704688264,Capital Goods,Industrial Machinery/Components,NYSE
RTN,Raytheon Company,51390077120,Capital Goods,Industrial Machinery/Components,NYSE
SCX,L.S. Starrett Company (The),53070132.5,Capital Goods,Industrial Machinery/Components,NYSE
SID,National Steel Company,5672270788,Capital Goods,Steel/Iron Ore,NYSE
SMP,"Standard Motor Products, Inc.",1101545096,Capital Goods,Auto Parts:O.E.M.,NYSE
SNA,Snap-On Incorporated,8700232599,Capital Goods,Industrial Machinery/Components,NYSE
SPLP,Steel Partners Holdings LP,342827264.6,Capital Goods,Industrial Specialties,NYSE
SPR,"Spirit Aerosystems Holdings, Inc.",9672102784,Capital Goods,Military/Government/Technical,NYSE
SRI,"Stoneridge, Inc.",822190664.1,Capital Goods,Auto Parts:O.E.M.,NYSE
SSD,"Simpson Manufacturing Company, Inc.",2677054906,Capital Goods,Industrial Machinery/Components,NYSE
ST,Sensata Technologies Holding plc,7390434984,Capital Goods,Industrial Machinery/Components,NYSE
SUP,"Superior Industries International, Inc.",119091568.1,Capital Goods,Auto Parts:O.E.M.,NYSE
SWK,"Stanley Black & Decker, Inc.",20610281192,Capital Goods,Industrial Machinery/Components,NYSE
SYX,Systemax Inc.,847331341.4,Capital Goods,Industrial Machinery/Components,NYSE
TDG,Transdigm Group Incorporated,24014779398,Capital Goods,Military/Government/Technical,NYSE
TDY,Teledyne Technologies Incorporated,8584980960,Capital Goods,Industrial Machinery/Components,NYSE
TEN,Tenneco Inc.,1265914974,Capital Goods,Auto Parts:O.E.M.,NYSE
TEX,Terex Corporation,2261952000,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
TG,Tredegar Corporation,535827582.9,Capital Goods,Metal Fabrications,NYSE
TGI,"Triumph Group, Inc.",950500871.9,Capital Goods,Aerospace,NYSE
TKR,Timken Company (The),3319921253,Capital Goods,Metal Fabrications,NYSE
TM,Toyota Motor Corp Ltd Ord,1.69922E+11,Capital Goods,Auto Manufacturing,NYSE
TMHC,Taylor Morrison Home Corporation,1951012657,Capital Goods,Homebuilding,NYSE
TMO,Thermo Fisher Scientific Inc,1.09215E+11,Capital Goods,Industrial Machinery/Components,NYSE
TOL,"Toll Brothers, Inc.",5283028000,Capital Goods,Homebuilding,NYSE
TOWR,"Tower International, Inc.",433469035.1,Capital Goods,Auto Parts:O.E.M.,NYSE
TPH,"TRI Pointe Group, Inc.",1797536258,Capital Goods,Homebuilding,NYSE
TRN,"Trinity Industries, Inc.",2897586307,Capital Goods,Railroads,NYSE
TTC,Toro Company (The),7304638215,Capital Goods,Tools/Hardware,NYSE
TTM,Tata Motors Ltd,8530377875,Capital Goods,Auto Manufacturing,NYSE
TXT,Textron Inc.,11846711513,Capital Goods,Aerospace,NYSE
USG,USG Corporation,6066307051,Capital Goods,Building Materials,NYSE
UTX,United Technologies Corporation,1.11146E+11,Capital Goods,Aerospace,NYSE
VCRA,"Vocera Communications, Inc.",974355286.3,Capital Goods,Telecommunications Equipment,NYSE
VEDL,Vedanta  Limited,653209920,Capital Goods,Metal Fabrications,NYSE
VJET,voxeljet AG,54646800,Capital Goods,Industrial Machinery/Components,NYSE
VMI,"Valmont Industries, Inc.",2855949606,Capital Goods,Metal Fabrications,NYSE
VNE,"Veoneer, Inc.",1997573198,Capital Goods,Auto Parts:O.E.M.,NYSE
VPG,"Vishay Precision Group, Inc.",461532138.9,Capital Goods,Electrical Products,NYSE
VSH,"Vishay Intertechnology, Inc.",2444291190,Capital Goods,Electrical Products,NYSE
VSLR,"Vivint Solar, Inc.",597360715.9,Capital Goods,Building Products,NYSE
VSTO,Vista Outdoor Inc.,461304606.9,Capital Goods,Ordnance And Accessories,NYSE
WAB,Westinghouse Air Brake Technologies Corporation,11971798693,Capital Goods,Railroads,NYSE
WAIR,"Wesco Aircraft Holdings, Inc.",876776710.1,Capital Goods,Wholesale Distributors,NYSE
WAT,Waters Corporation,18000383939,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE
WBC,Wabco Holdings Inc.,6772969400,Capital Goods,Auto Manufacturing,NYSE
WLH,Lyon William Homes,576494455.6,Capital Goods,Homebuilding,NYSE
WMS,"Advanced Drainage Systems, Inc.",1475982368,Capital Goods,Containers/Packaging,NYSE
WNC,Wabash National Corporation,747295711.3,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
WOR,"Worthington Industries, Inc.",2096674920,Capital Goods,Steel/Iron Ore,NYSE
WTS,"Watts Water Technologies, Inc.",2744060043,Capital Goods,Metal Fabrications,NYSE
XYL,Xylem Inc.,14191845250,Capital Goods,Fluid Controls,NYSE
TATT,TAT Technologies Ltd.,53942177.23,Capital Goods,Aerospace,Nasdaq
AVAV,"AeroVironment, Inc.",1637214184,Capital Goods,Aerospace,Nasdaq
WKHS,"Workhorse Group, Inc.",37820648.85,Capital Goods,Auto Manufacturing,Nasdaq
NIU,Niu Technologies,56770000,Capital Goods,Auto Manufacturing,Nasdaq
SOLO,Electrameccanica Vehicles Corp. Ltd.,118589520.3,Capital Goods,Auto Manufacturing,Nasdaq
KNDI,"Kandi Technologies Group, Inc.",288897855.8,Capital Goods,Auto Manufacturing,Nasdaq
SPAR,"Spartan Motors, Inc.",311070666,Capital Goods,Auto Manufacturing,Nasdaq
PCAR,PACCAR Inc.,23630413830,Capital Goods,Auto Manufacturing,Nasdaq
TSLA,"Tesla, Inc. ",48337835352,Capital Goods,Auto Manufacturing,Nasdaq
ADOM,"ADOMANI, Inc.",28193862.17,Capital Goods,Auto Parts:O.E.M.,Nasdaq
SORL,"SORL Auto Parts, Inc.",55598172.48,Capital Goods,Auto Parts:O.E.M.,Nasdaq
CAAS,"China Automotive Systems, Inc.",101893692.9,Capital Goods,Auto Parts:O.E.M.,Nasdaq
STRT,Strattec Security Corporation,109933672.7,Capital Goods,Auto Parts:O.E.M.,Nasdaq
CVGI,"Commercial Vehicle Group, Inc.",239866924.3,Capital Goods,Auto Parts:O.E.M.,Nasdaq
MPAA,"Motorcar Parts of America, Inc.",354927754.7,Capital Goods,Auto Parts:O.E.M.,Nasdaq
APOG,"Apogee Enterprises, Inc.",1018820742,Capital Goods,Auto Parts:O.E.M.,Nasdaq
THRM,Gentherm Inc,1240622048,Capital Goods,Auto Parts:O.E.M.,Nasdaq
VC,Visteon Corporation,1902239192,Capital Goods,Auto Parts:O.E.M.,Nasdaq
DORM,"Dorman Products, Inc.",2906528757,Capital Goods,Auto Parts:O.E.M.,Nasdaq
GNTX,Gentex Corporation,5360895281,Capital Goods,Auto Parts:O.E.M.,Nasdaq
IEP,Icahn Enterprises L.P.,13874641970,Capital Goods,Auto Parts:O.E.M.,Nasdaq
PRPO,"Precipio, Inc.",6046074.125,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
AEMD,"Aethlon Medical, Inc.",18012479.75,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
ASTC,Astrotech Corporation,20618277.68,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
BNGO,"Bionano Genomics, Inc.",44020334.52,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
HTGM,"HTG Molecular Diagnostics, Inc.",71515030,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
HBIO,"Harvard Bioscience, Inc.",162348144.7,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
EYPT,"EyePoint Pharmaceuticals, Inc.",170719882.4,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
QTRX,Quanterix Corporation,580172847.7,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
FLDM,Fluidigm Corporation,916866986.3,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
PACB,"Pacific Biosciences of California, Inc.",1091440453,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
AXDX,"Accelerate Diagnostics, Inc.",1183501693,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
COHR,"Coherent, Inc.",3447564193,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
BRKR,Bruker Corporation,6025159905,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
ILMN,"Illumina, Inc.",45648216797,Capital Goods,Biotechnology: Laboratory Analytical Instruments,Nasdaq
CCCL,"China Ceramics Co., Ltd.",9217343.56,Capital Goods,Building Materials,Nasdaq
CPSH,CPS Technologies Corp.,20337142.98,Capital Goods,Building Materials,Nasdaq
FRTA,"Forterra, Inc.",270947648.9,Capital Goods,Building Materials,Nasdaq
CSTE,Caesarstone Ltd.,536492456.7,Capital Goods,Building Materials,Nasdaq
USCR,"U S Concrete, Inc.",689510000.4,Capital Goods,Building Materials,Nasdaq
ASV,"ASV Holdings, Inc.",27047658,Capital Goods,Construction/Ag Equipment/Trucks,Nasdaq
GENC,Gencor Industries Inc.,179729157.8,Capital Goods,Construction/Ag Equipment/Trucks,Nasdaq
BLBD,Blue Bird Corporation,446738004.8,Capital Goods,Construction/Ag Equipment/Trucks,Nasdaq
CMCO,Columbus McKinnon Corporation,802239887.6,Capital Goods,Construction/Ag Equipment/Trucks,Nasdaq
ASTE,"Astec Industries, Inc.",850280397.4,Capital Goods,Construction/Ag Equipment/Trucks,Nasdaq
CXDC,China XD Plastics Company Limited,123286877.6,Capital Goods,Containers/Packaging,Nasdaq
UFPT,"UFP Technologies, Inc.",277098357.8,Capital Goods,Containers/Packaging,Nasdaq
MICT,"MICT, Inc.",11771064.9,Capital Goods,Electrical Products,Nasdaq
AEHR,Aehr Test Systems,30851046.78,Capital Goods,Electrical Products,Nasdaq
DAIO,Data I/O Corporation,46279385.4,Capital Goods,Electrical Products,Nasdaq
RFIL,"RF Industries, Ltd.",63065741.9,Capital Goods,Electrical Products,Nasdaq
EXFO,EXFO Inc,87389191.84,Capital Goods,Electrical Products,Nasdaq
FEIM,"Frequency Electronics, Inc.",103446731.7,Capital Goods,Electrical Products,Nasdaq
TRNS,"Transcat, Inc.",165664083.9,Capital Goods,Electrical Products,Nasdaq
IIN,IntriCon Corporation,218395310.8,Capital Goods,Electrical Products,Nasdaq
BELFA,Bel Fuse Inc.,262833892.5,Capital Goods,Electrical Products,Nasdaq
BELFB,Bel Fuse Inc.,310053233.9,Capital Goods,Electrical Products,Nasdaq
AMOT,"Allied Motion Technologies, Inc.",327809346.3,Capital Goods,Electrical Products,Nasdaq
CTRL,Control4 Corporation,450620849.5,Capital Goods,Electrical Products,Nasdaq
COHU,"Cohu, Inc.",601982959,Capital Goods,Electrical Products,Nasdaq
ITRI,"Itron, Inc.",1859225440,Capital Goods,Electrical Products,Nasdaq
MRCY,Mercury Systems Inc,3105255668,Capital Goods,Electrical Products,Nasdaq
TER,"Teradyne, Inc.",6917390635,Capital Goods,Electrical Products,Nasdaq
OLED,Universal Display Corporation,7200820819,Capital Goods,Electrical Products,Nasdaq
PRCP,"Perceptron, Inc.",72138517.5,Capital Goods,Electronic Components,Nasdaq
CYBE,CyberOptics Corporation,121445482.5,Capital Goods,Electronic Components,Nasdaq
CAMT,Camtek Ltd.,325072175.5,Capital Goods,Electronic Components,Nasdaq
NVMI,Nova Measuring Instruments Ltd.,703155251.8,Capital Goods,Electronic Components,Nasdaq
IIVI,II-VI Incorporated,2360802093,Capital Goods,Electronic Components,Nasdaq
KLAC,KLA-Tencor Corporation,19543116807,Capital Goods,Electronic Components,Nasdaq
IESC,"IES Holdings, Inc.",375630896.2,Capital Goods,Engineering & Construction,Nasdaq
CHCI,"Comstock Holding Companies, Inc.",8367260.74,Capital Goods,Homebuilding,Nasdaq
GRBK,"Green Brick Partners, Inc.",442852182.5,Capital Goods,Homebuilding,Nasdaq
LGIH,"LGI Homes, Inc.",1367892872,Capital Goods,Homebuilding,Nasdaq
CETXP,Cemtrex Inc.,3450996.394,Capital Goods,Industrial Machinery/Components,Nasdaq
CETX,Cemtrex Inc.,7262565.5,Capital Goods,Industrial Machinery/Components,Nasdaq
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",8851208.18,Capital Goods,Industrial Machinery/Components,Nasdaq
SMIT,"Schmitt Industries, Inc.",9467071.65,Capital Goods,Industrial Machinery/Components,Nasdaq
ELSE,"Electro-Sensors, Inc.",11646637.03,Capital Goods,Industrial Machinery/Components,Nasdaq
NSYS,Nortech Systems Incorporated,12640000.68,Capital Goods,Industrial Machinery/Components,Nasdaq
BNSO,"Bonso Electronics International, Inc.",13647172.89,Capital Goods,Industrial Machinery/Components,Nasdaq
DYSL,Dynasil Corporation of America,17814854.88,Capital Goods,Industrial Machinery/Components,Nasdaq
TBLT,"ToughBuilt Industries, Inc.",21527168.5,Capital Goods,Industrial Machinery/Components,Nasdaq
SYPR,"Sypris Solutions, Inc.",23110036.56,Capital Goods,Industrial Machinery/Components,Nasdaq
CLIR,ClearSign Combustion Corporation,24027534.9,Capital Goods,Industrial Machinery/Components,Nasdaq
ISNS,"Image Sensing Systems, Inc.",26714194.1,Capital Goods,Industrial Machinery/Components,Nasdaq
NEON,Neonode Inc.,27808989.08,Capital Goods,Industrial Machinery/Components,Nasdaq
RETO,"ReTo Eco-Solutions, Inc.",38464400,Capital Goods,Industrial Machinery/Components,Nasdaq
TAYD,"Taylor Devices, Inc.",42239302.14,Capital Goods,Industrial Machinery/Components,Nasdaq
MVIS,"Microvision, Inc.",98919324,Capital Goods,Industrial Machinery/Components,Nasdaq
TGEN,Tecogen Inc.,99030387.54,Capital Goods,Industrial Machinery/Components,Nasdaq
CODA,"Coda Octopus Group, Inc.",99992179.88,Capital Goods,Industrial Machinery/Components,Nasdaq
XONE,The ExOne Company,138651905,Capital Goods,Industrial Machinery/Components,Nasdaq
EKSO,"Ekso Bionics Holdings, Inc.",161283759.8,Capital Goods,Industrial Machinery/Components,Nasdaq
EML,Eastern Company (The),171488375.7,Capital Goods,Industrial Machinery/Components,Nasdaq
GEOS,Geospace Technologies Corporation,176408315.5,Capital Goods,Industrial Machinery/Components,Nasdaq
